ID	MVH_search_im_1	MVH_search_im_2	MVH_search_im_3	MVH_search_im_1_lp	MVH_search_im_2_lp	MVH_search_im_3_lp	MVH_search_im_1_lp_ex	MVH_search_im_2_lp_ex	MVH_search_im_3_lp_ex	MVH_search_im_1_lp_nwords	MVH_search_im_2_lp_nwords	MVH_search_im_3_lp_nwords	im_nwords_min	im_nwords_max	im_nwords_mean	MVH_search_im_1_lp_len	MVH_search_im_2_lp_len	MVH_search_im_3_lp_len	im_len_min	im_len_max	im_len_mean	total	immigrant	buitenlander	gelukszoeker	statushouder	allochtoon	vluchteling	expat	asielzoeker	immigrant_1	buitenlander_1	gelukszoeker_1	statushouder_1	allochtoon_1	vluchteling_1	expat_1	asielzoeker_1	immigrant_3	buitenlander_3	gelukszoeker_3	statushouder_3	allochtoon_3	vluchteling_3	expat_3	asielzoeker_3	base_lft	base_gender	base_opl	base_regio	base_polar	base_intpol	base_voteTK2017	base_voteTK2017_14_TEXT	MVH_att_im_1	MVH_att_im_2	MVH_att_im_3	MVH_att_importance_1	VVD	PVV	CDA	D66	GroenLinks	SP	PvdA	ChristenUnie	PvdD	50Plus	SGP	DENK	FvD	Andere_partij	Blank	I_do_not_know_yet	I_do_not_want_to_say	base_voteInt_18	base_voteInt_14_TEXT	att_im_mean	sum_parties	opl_3cat	ADMISSION_1	AZC_1	CAUSES_1	CRIME_1	CULTURE_RELIGION_1	Comments_1	DEBATE_1	ECONOMY_1	EFFECTIVE_1	FINANCIAL_SUPPORT_1	HOUSING_1	INTEGRATION_1	LANGUAGE_1	NEWS_1	ORIGIN_1	POLITICS_1	PROBLEMS_1	QUESTION_1	RACISM_1	SPECIFIC_1	STATISTICS_1	VALID_1	search query_1	ADMISSION_2	AZC_2	CAUSES_2	CRIME_2	CULTURE_RELIGION_2	Comments_2	DEBATE_2	ECONOMY_2	EFFECTIVE_2	FINANCIAL_SUPPORT_2	HOUSING_2	INTEGRATION_2	LANGUAGE_2	NEWS_2	ORIGIN_2	POLITICS_2	PROBLEMS_2	QUESTION_2	RACISM_2	SPECIFIC_2	STATISTICS_2	VALID_2	search query_2	ADMISSION_3	AZC_3	CAUSES_3	CRIME_3	CULTURE_RELIGION_3	Comments_3	DEBATE_3	ECONOMY_3	EFFECTIVE_3	FINANCIAL_SUPPORT_3	HOUSING_3	INTEGRATION_3	LANGUAGE_3	NEWS_3	ORIGIN_3	POLITICS_3	PROBLEMS_3	QUESTION_3	RACISM_3	SPECIFIC_3	STATISTICS_3	VALID_3	search query_3	total_valid	ADMISSION	AZC	CAUSES	CRIME	CULTURE_RELIGION	DEBATE	ECONOMY	EFFECTIVE	FINANCIAL_SUPPORT	HOUSING	INTEGRATION	LANGUAGE	NEWS	ORIGIN	POLITICS	PROBLEMS	QUESTION	RACISM	SPECIFIC	STATISTICS	VALID
517	migratie	immigratie	oververtegenwoordiging	migratie	immigratie	oververtegenwoordiging	migratie	immigratie	oververtegenwoordiging	1	1	1	1	1	1.0	8	10	22	8	22	13.333333333333334	migratie immigratie oververtegenwoordiging	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1	6	4	9.0	6.0	2		1	1	1	4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			1.0	1.0	3									1.0				0.0					0.0		0.0		1.0	migratie									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	oververtegenwoordiging	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
518	immigratie	Nederlands paspoort verkrijgen	verblijf in Nederland	immigratie	nederlands paspoort verkrijgen	verblijf in nederland	immigratie	nederlands paspoort verkrijgen	verblijf in nederland	1	3	3	1	3	2.3333333333333335	10	30	21	10	30	20.333333333333332	immigratie nederlands paspoort verkrijgen verblijf in nederland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	7	4	6.0	1.0	3		3	4	4	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.6666666666666665	1.0	3									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	nederlands paspoort verkrijgen									0.0				0.0					0.0		0.0		1.0	verblijf in nederland	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
522	immigratie problemen	immigranten overlast	waarom niet kunnen terug sturen uit veilige landen	immigratie problemen	immigranten overlast	waarom niet kunnen terug sturen uit veilige landen	immigratie problemen	immigranten overlast	waarom kunnen terug sturen uit veilige landen	2	2	8	2	8	4.0	20	20	50	20	50	30.0	immigratie problemen immigranten overlast waarom niet kunnen terug sturen uit veilige landen	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	1	4	8	8.0	2.0	10		2	3	2	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			2.3333333333333335	1.0	2	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	immigratie problemen	0.0	0.0	0.0	1.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	immigranten overlast	1.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	waarom niet kunnen terug sturen uit veilige landen	3.0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1
523	uit welke landen komen de meeste nieuwkomers in Nederland	wat zijn de voornaamste redenen voor nieuwkomers om naar Nederland te komen	hoeveel procent van de nieuwkomers heeft een baan of studeert in Nederland	uit welke landen komen de meeste nieuwkomers in nederland	wat zijn de voornaamste redenen voor nieuwkomers om naar nederland te komen	hoeveel procent van de nieuwkomers heeft een baan of studeert in nederland	uit welke landen komen de meeste nieuwkomers in nederland	wat zijn de voornaamste redenen voor nieuwkomers om naar nederland te komen	hoeveel procent van de nieuwkomers heeft een baan of studeert in nederland	9	12	12	9	12	11.0	57	75	74	57	75	68.66666666666667	uit welke landen komen de meeste nieuwkomers in nederland wat zijn de voornaamste redenen voor nieuwkomers om naar nederland te komen hoeveel procent van de nieuwkomers heeft een baan of studeert in nederland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	1	5	8	2.0	6.0	8		3	3	3	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.0	1.0	2	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	uit welke landen komen de meeste nieuwkomers in nederland	0.0	0.0	1.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	wat zijn de voornaamste redenen voor nieuwkomers om naar nederland te komen	0.0	0.0	0.0	0.0	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	hoeveel procent van de nieuwkomers heeft een baan of studeert in nederland	3.0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1
524	inburgering	alochtoon	asielzoekers	inburgering	alochtoon	asielzoekers	inburgering	alochtoon	asielzoekers	1	1	1	1	1	1.0	11	9	12	9	12	10.666666666666666	inburgering alochtoon asielzoekers	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67	1	4	7	9.0	6.0	1		3	4	4	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.6666666666666665	1.0	2	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	inburgering									1.0				0.0					0.0		0.0		1.0	alochtoon									1.0				0.0					0.0		0.0		1.0	asielzoekers	3.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1
525	Asiel zoeker	Asielzoekerscentrum	Immigratie	asiel zoeker	asielzoekerscentrum	immigratie	asiel zoeker	asielzoekerscentrum	immigratie	2	1	1	1	2	1.3333333333333333	12	19	10	10	19	13.666666666666666	asiel zoeker asielzoekerscentrum immigratie	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	2	6	7	8.0	5.0	2		4	3	2	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0			3.0	2.0	3									1.0				0.0					0.0		0.0		1.0	asiel zoeker	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	asielzoekerscentrum									1.0				0.0					0.0		0.0		1.0	immigratie	3.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
526	Syrie	Vluchtelingen	Ontwikkeling	syrie	vluchtelingen	ontwikkeling	syrie	vluchtelingen	ontwikkeling	1	1	1	1	1	1.0	5	13	12	5	13	10.0	syrie vluchtelingen ontwikkeling	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2	6	7	5.0	5.0	1		6	4	4	2	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.666666666666667	3.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	syrie									1.0				0.0					0.0		0.0		1.0	vluchtelingen	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	ontwikkeling	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
527	Waar vandaan komen immigranten	Waarom komen immigranten naar Nederland	Gevolgen van immigratie	waar vandaan komen immigranten	waarom komen immigranten naar nederland	gevolgen van immigratie	waar vandaan komen immigranten	waarom komen immigranten naar nederland	gevolgen van immigratie	4	5	3	3	5	4.0	30	39	23	23	39	30.666666666666668	waar vandaan komen immigranten waarom komen immigranten naar nederland gevolgen van immigratie	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1	6	7	4.0	6.0	4		6	6	4	4	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.333333333333333	3.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	waar vandaan komen immigranten	0.0	0.0	1.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	waarom komen immigranten naar nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	gevolgen van immigratie	3.0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1
528	Weiger immigranten	Niet doen	Onrust	weiger immigranten	niet doen	onrust	weiger immigranten	doen	onrust	2	2	1	1	2	1.6666666666666667	18	9	6	6	18	11.0	weiger immigranten niet doen onrust	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	1	5	12	8.0	6.0	13		6	1	1	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			2.6666666666666665	0.0	2	1.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	weiger immigranten																						0.0	niet doen	0.0	0.0	0.0	1.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	onrust	2.0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
529	Migrantencijfers 2020	Vluchtelingencijfers 2020	Vluchtelingenbeleid + [naam politieke partij]	migrantencijfers 2020	vluchtelingencijfers 2020	vluchtelingenbeleid  naam politieke partij	migrantencijfers 2020	vluchtelingencijfers 2020	vluchtelingenbeleid naam politieke partij	2	2	4	2	4	2.6666666666666665	21	25	42	21	42	29.333333333333332	migrantencijfers 2020 vluchtelingencijfers 2020 vluchtelingenbeleid  naam politieke partij	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	33	2	6	8	0.0	7.0	5		6	7	7	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			6.666666666666667	1.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	migrantencijfers 2020	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	vluchtelingencijfers 2020	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	vluchtelingenbeleid  naam politieke partij	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1
530	COA	inburgering	asielzoekers	coa	inburgering	asielzoekers	coa	inburgering	asielzoekers	1	1	1	1	1	1.0	3	11	12	3	12	8.666666666666666	coa inburgering asielzoekers	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	62	1	4	12	5.0	6.0	13		4	5	2	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			3.6666666666666665	0.0	2	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	coa	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	inburgering									1.0				0.0					0.0		0.0		1.0	asielzoekers	3.0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1
531	Immigratie	Asielzoekers	Azc	immigratie	asielzoekers	azc	immigratie	asielzoekers	azc	1	1	1	1	1	1.0	10	12	3	3	12	8.333333333333334	immigratie asielzoekers azc	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	1	5	7	4.0	6.0	5		5	5	6	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.333333333333333	1.0	2									1.0				0.0					0.0		0.0		1.0	immigratie									1.0				0.0					0.0		0.0		1.0	asielzoekers	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	azc	3.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
532	Asielzoekers	Inburgering	COA	asielzoekers	inburgering	coa	asielzoekers	inburgering	coa	1	1	1	1	1	1.0	12	11	3	3	12	8.666666666666666	asielzoekers inburgering coa	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	1	3	12	8.0	5.0	9		4	4	5	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			4.333333333333333	0.0	2									1.0				0.0					0.0		0.0		1.0	asielzoekers	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	inburgering	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	coa	3.0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1
533	wat te doen met asielzoekers	waar komen asielzoekers meestal vandaan	waarom asiel zoekers	wat te doen met asielzoekers	waar komen asielzoekers meestal vandaan	waarom asiel zoekers	wat te doen met asielzoekers	waar komen asielzoekers meestal vandaan	waarom asiel zoekers	5	5	3	3	5	4.333333333333333	28	39	20	20	39	29.0	wat te doen met asielzoekers waar komen asielzoekers meestal vandaan waarom asiel zoekers	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	58	2	4	3	5.0	3.0	6		2	4	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			3.3333333333333335	0.0	2	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	wat te doen met asielzoekers	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	waar komen asielzoekers meestal vandaan	0.0	0.0	1.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	waarom asiel zoekers	3.0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1
534	immigratie nederland	asielzoekers	nid cijfers	immigratie nederland	asielzoekers	nid cijfers	immigratie nederland	asielzoekers	nid cijfers	2	1	2	1	2	1.6666666666666667	20	12	11	11	20	14.333333333333334	immigratie nederland asielzoekers nid cijfers	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	6	12	3.0	6.0	5		6	6	6	3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			6.0	2.0	3									1.0				0.0					0.0		0.0		1.0	immigratie nederland									1.0				0.0					0.0		0.0		1.0	asielzoekers	1.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	nid cijfers	3.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
535	buitenlanders	immigranten	racisme	buitenlanders	immigranten	racisme	buitenlanders	immigranten	racisme	1	1	1	1	1	1.0	13	11	7	7	13	10.333333333333334	buitenlanders immigranten racisme	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	1	4	8	8.0	6.0	6		3	3	3	3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.0	1.0	2									1.0				0.0					0.0		0.0		1.0	buitenlanders									1.0				0.0					0.0		0.0		1.0	immigranten	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	racisme	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
536	immigratie	vluchtelingen	syrie	immigratie	vluchtelingen	syrie	immigratie	vluchtelingen	syrie	1	1	1	1	1	1.0	10	13	5	5	13	9.333333333333334	immigratie vluchtelingen syrie	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	2	4	12	5.0	0.0	6		7	7	7	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			7.0	0.0	2									1.0				0.0					0.0		0.0		1.0	immigratie									1.0				0.0					0.0		0.0		1.0	vluchtelingen	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	syrie	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
537	niets	migratie	werken als buitenlander in Nederland	niets	migratie	werken als buitenlander in nederland		migratie	werken als buitenlander in nederland	1	1	5	1	5	2.3333333333333335	5	8	36	5	36	16.333333333333332	niets migratie werken als buitenlander in nederland	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	63	1	3	6	5.0	3.0	3		3	5	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			3.3333333333333335	0.0	2																						0.0										1.0				0.0					0.0		0.0		1.0	migratie	0.0	0.0	0.0	0.0	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	werken als buitenlander in nederland	2.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1
539	Immigratie	Asielzoekercentra	Burgeroorlogen	immigratie	asielzoekercentra	burgeroorlogen	immigratie	asielzoekercentra	burgeroorlogen	1	1	1	1	1	1.0	10	17	14	10	17	13.666666666666666	immigratie asielzoekercentra burgeroorlogen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2	7	8	5.0	6.0	4		4	3	4	3	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.6666666666666665	3.0	3									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	asielzoekercentra	0.0	0.0	1.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	burgeroorlogen	3.0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
541	Immigranten	buitenlanders in nederland	Emigratie	immigranten	buitenlanders in nederland	emigratie	immigranten	buitenlanders in nederland	emigratie	1	3	1	1	3	1.6666666666666667	11	26	9	9	26	15.333333333333334	immigranten buitenlanders in nederland emigratie	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	1	4	10	6.0	7.0	6		4	5	4	3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.333333333333333	1.0	2									1.0				0.0					0.0		0.0		1.0	immigranten									1.0				0.0					0.0		0.0		1.0	buitenlanders in nederland									1.0				0.0					0.0		0.0		1.0	emigratie	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
542	migratie	buitenlanders	racisme	migratie	buitenlanders	racisme	migratie	buitenlanders	racisme	1	1	1	1	1	1.0	8	13	7	7	13	9.333333333333334	migratie buitenlanders racisme	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	6	12	2.0	2.0	9		5	6	6	2	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.666666666666667	3.0	3									1.0				0.0					0.0		0.0		1.0	migratie									1.0				0.0					0.0		0.0		1.0	buitenlanders	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	racisme	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
543	ww	bijstand	huurwoning	ww	bijstand	huurwoning	ww	bijstand	huurwoning	1	1	1	1	1	1.0	2	8	10	2	10	6.666666666666667	ww bijstand huurwoning	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	1	6	10	8.0	5.0	1		5	5	5	5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.0	1.0	3																						0.0	ww	0.0	0.0	0.0	0.0	0.0	"No category for ""financial support"""	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	bijstand	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	huurwoning	2.0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1
544	asielzoekers	rechten asielzoekers	hoe komen asielzoekers aan een woning	asielzoekers	rechten asielzoekers	hoe komen asielzoekers aan een woning	asielzoekers	rechten asielzoekers	hoe komen asielzoekers aan een woning	1	2	6	1	6	3.0	12	20	37	12	37	23.0	asielzoekers rechten asielzoekers hoe komen asielzoekers aan een woning	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	54	2	3	8		6.0	17		5	2	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0		3.3333333333333335	0.0	2									1.0				0.0					0.0		0.0		1.0	asielzoekers	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	rechten asielzoekers	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	hoe komen asielzoekers aan een woning	3.0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1
